jobrequirements,bias,againstgroup
Ensures career development activities occur for self and Team members.,0,0000
Ensures individual actions are consistent with safety standards and corporate policies.,0,0000
10+ Years of experience in marketing/advertising industry,0,0000
3+ years of experience in Proven problem solving skills and generation of creative solutions that improve the way we do business,0,0000
5+ years of experience in Organizing and managing multiple projects with overlapping schedules and deadlines; prioritizing projects and directing work,0,0000
Supervisory experience of groups of three or more employees or extensive project team supervision experience,0,0000
"Demonstrated organizational and relationship skills, with ability to work effectively across",0,0000
Generate Sales leads and/or Support follow as necessary to retain and grow dealership adoption.,0,0000
Develop action plans for the dealerships and track progress.,0,0000
"Create dealer contact plan and schedule visits in order to develop, coach, train, and monitor process and results improvement initiatives.",2,0001
Provide feedback and recommendations relative to product performance. Troubleshoot dealership digital escalations.,0,0000
Accountable for accurate and timely record keeping and data delivery for all dealers and initiatives within assigned territory and programs.,0,0000
"Perform all job functions with a positive, professional attitude.",0,0000
Strong relationship building skills.,0,0000
Meets high standards in verbal and written communication.,2,0011
"Adept at business consulting, analysis and reporting.",0,0000
Must be a motivated self-starter and have the desire to succeed in a fast paced rapidly growing industry.,0,0000
3-5 years professional experience in Automotive required,0,0000
"Strong presentation skills and be able to present to large groups of 200, or small groups of 10.",2,0101
Experience consulting one on one,0,0000
"Experience on internet process, ecommerce or Advertising product, or lead management CRM tools.",0,0000
Consultant experience OR experience training various dealership stores on lead mgmt crm tools.,0,0000
Ability to work independently from a remote/home office.,0,0000
College degree or equivalent experience required. OEM Wholesale experience a plus.,0,0000
"Proficiency with Microsoft Word, PowerPoint, Excel and Outlook required.",0,0000
Analyze data and recommend a direction for network transport company direction.,0,0000
Six or more years of relevant work experience.,0,0000
"A degree in Electrical Engineering, Industrial Engineering, Computer Science, Supply Chain Management, Statistics,Economics or relevantdiscipline.",0,0000
Willingness to travel.,2,0010
Statistical software experience.,0,0000
Experience with large scale IT systems.,0,0000
Telephony experience.,0,0000
"Twelve or more years of telephony experience, with relevant network knowledge.",0,0000
"Strong financial analysis, product management, and competitive analysis experience.",2,0100
Knowledge of transport facilities and concepts.,0,0000
Negotiating experience.,0,0000
Contract experience.,0,0000
"PeopleSoft experience, TESS.",0,0000
Excellent written and verbal communications skills.,2,0011
Excellent interpersonal and organizational skills.,2,0100
Ability to be a self-starter with the ability to prioritize when resources demand to work on multiple projects simultaneously.,0,0000
Team orientation with the ability to work independently.,0,0000
"Knowledge of Microsoft Office applications, Word (redline) and Excel.",0,0000
"Experience in project management, pricing, and costing.",0,0000
Knowledge of existing transport facility contracts and tariffs.,0,0000
"Partner with the Sales, and Customer Outcomes Leadership in the appropriate regions to build a highly collaborative and effective team.",0,0000
"Recruit Rangers; assign, direct, and evaluate their work; and oversee the development and maintenance of staff competence.",0,0000
"Perform administrative functions such as reviewing and writing reports, approving expenditures, enforcing policies and processes..",2,0011
Engage and collaborate closely with the ServiceNow R&D teams on escalated technical issues.,0,0000
"Manage and drive the overall resolution of highly visible, global and strategic customer situations, ensuring 100% customer satisfaction.",0,0000
CORD - Develop best practice protocols based on experience collected from customer implementations.,0,0000
Make detailed plans to accomplish goals.,0,0000
"Establish administrative policies, procedures, and standards.",0,0000
