,jobrequirements,bias,againstgroup
19546,Positive attitude with strong teamwork skills,0,00000
19547,Excellent written/verbal communication skills,2,00011
19548,"Exceptional skills within Microsoft Suite (Outlook, Excel, etc.)",0,00000
19549,"Must work out of AFI corporate headquarters in Columbia, MO",0,00000
19550,Knowledgeable of various accounting functions/software,0,00000
19551,MBA required or 10+ years of applicable experience,0,00000
19552,Must provide list of 2-3 professional references,0,00000
19553,"Gain detailed overall understanding of the Volvo Car Stadium, & concert events in order to provide excellent customer service to ticket patrons.",0,00000
19554,Must display strong written and oral communication skills.,2,00011
19555,Will be trained on all Ticketmaster supported ticket software used for ticket sales and customer service.,2,00011
19556,Will be responsible for replying to e-mail & phone inquiries relating to tickets and marketing for the tournament.,2,00011
19557,"Assistant will organize distribution of tickets, distribution of renewal packets for Volvo Car Stadium and other mass mailings.",2,00011
19558,Will be expected to give input and feedback regarding ticket programs and marketing strategies.,2,00011
19559,Position will monitor and assist Volunteers in the Box Office during the Volvo Car Open.,2,00011
19560,Major Projects Include:,0,00000
19561,Ticket package assembly/mailing,0,00000
19562,Volvo Car Stadium Box Office Operations,0,00000
19563,Organizing ARCHTICS database,0,00000
19564,Assist in e-mail marketing campaigns,2,00011
19565,customer service: 1 year (Preferred),0,00000
19566,"Daniel Island, SC 29492 (Preferred)",0,00000
19567,How comfortable do you feel about learning new computer software?,0,00000
19568,Working alone and with a team,2,00011
19569,People-oriented -- enjoys interacting with people and working on group projects,2,00011
19570,High stress tolerance -- thrives in a high-pressure environment,0,00000
19571,Responsible for providing appropriate leadership and support to the operation teams.,2,00011
19572,"Responsible for promoting teamwork and development, so that the location, team and individual goals are fulfilled.",2,00011
19573,Responsible for using a constructive and fair coaching style to promote teamwork and fairness throughout the site operations.,2,00011
19574,"Responsible for cost management, product quality, maintenance of the assets and continuous improvement.",2,00011
19575,"Maintain compliance for all Health, Safety and Environmental policies and procedures within the Company.",2,00011
19576,Ensure a safe and positive work environment free of harassment and hostilities.,2,00011
19577,Enhance best practices or work methods for continuous improvement.,0,00000
19578,Support Company Strategy and goals both long term and short term.,2,00011
19579,Provide leadership and guidance to all operation personnel working with the Operation Team Leaders.,2,00011
19580,Troubleshoots complex production and quality problems.,2,00011
19581,Ensure the line operates as per production plan.,0,00000
19582,Communicate problems and issues to appropriate resources in a timely manner.,2,00011
19583,"Initiate appropriate action for non-compliance to rules, policies and expected performance.",2,00011
19584,Responsible for all team metrics and reporting.,2,00011
19585,Identify employee development needs.,0,00000
19586,Assist in the training of operational and maintenance personnel as required.,2,00011
19587,"Provide input to New Product Requests, work with Technical Services to develop and commercialize new products as required.",2,00011
19588,"Lead process improvements affecting safety, yield, productivity, quality and recycling including planning and execution.",2,00011
19589,Establish and verify process capability.,2,00011
19590,Establish equipment calibration requirements.,0,00000
19591,Provide Customer Technical Support.,0,00000
19592,BS Engineering Degree with a minimum of 10 years manufacturing experience.,0,00000
19593,Six Sigma Black Belt or Green Belt preferred.,0,00000
19594,Understanding of nonwovens products and process desired.,2,00011
19595,Understanding and working knowledge of statistical techniques.,2,00011
19596,Excellent computer skills and familiarity with most common software packages.,2,00011
19597,Able to build and lead cross-functional teams.,2,00011
19598,Experience with high volume operations.,0,00000
19599,"Polished presentation, business acumen and facilitation skills.",2,00111
19600,"Flexible, innovative and comfortable in setting own priorities.",2,00011
19601,Understanding of Quality Assurance/Improvement tools and techniques and Quality Management Systems.,2,00011
19602,"Understanding of Health, Safety and Environmental Management Systems.",2,00011
19603,Project Management skills desired.,0,00000
19604,Start-up Projects experience highly desired.,0,00000
19605,Reports to Plant Manager.,0,00000
19606,"Shift Managers, Shift Leads and production associates are the direct reports.",2,00011
19607,Member of Plant Leadership Team.,0,00000
19608,"Provides customer support, working closely with R&D, Technical Services and Sales & Marketing.",2,00011
19609,Critical Material Supplier interface.,0,00000
19610,Interfaces with other Fitesa resources.,0,00000
19611,Oversee a focused team of payor relations staff aligned with the assigned markets,0,00000
19612,Directs the coordination and integration of managed care services with other departments and the primary functions of their market facilities.,2,00011
19613,"Responsible for managed care team building, company managed care marketing initiatives.",0,00000
19614,Development/Management of financially viable managed care contracts.,0,00000
19615,Self-motivated and results oriented.,2,00011
19616,Ability to apply knowledge of medical terminology and payor reimbursement methodologies including managed care requirements and strategies.,2,00011
19617,Strong organizational skills.,0,00000
19618,Excellent oral and written communication and interpersonal skills.,2,00111
19619,Ability to communicate in English effectively through verbal and written means.,2,00011
19620,Ability to work under stress with conflicting priorities and deadlines.,2,00011
19621,"Ability to think critically, review and understand contract language.",2,00011
19622,Computer Skills including Microsoft Office software.,0,00000
19623,"Minimum of 5+ years Healthcare experience, including at least 3+ years experience in healthcare administration",0,00000
