jobrequirements,bias,againstgroup
"Sales Experience: We need someone who isn't afraid to put themselves out there, someone who is willing to do what it takes to get the sale!",0,0000
Customer Service Experience: A must! As you can see our customers are #1 and we need someone who can take care of them.,0,0000
Attitude and Aptitude: Are key! We need someone who is eager to learn and comes to work ready to tackle any situation.,0,0000
A competitive base commission (DOE),2,0100
Employer matched medical and dental insurance (available after 60 days of employment),0,0000
Employer matched 401K up to 3% (after 6 months of employment),0,0000
Bonus eligibility that is based off a results oriented incentive plan (after 6 months of employment),0,0000
"Special gifts for significant life events, such as marriage, the birth of a child, and buying a house.",0,0000
Cell phone reimbursement plan.,2,0001
Long and Short Term Disability 100% paid by CTI.,0,0000
Lead Autonomous Maintenance pillar activities as a fundamental culture shift in our TPM journey.,0,0000
"Strengthen and foster front-line leadership capability, impact, and sustainable operations.",0,0000
Manage the integration of capital projects with cross-functional team and respond to opportunities for process improvements.,0,0000
"Integrate business partnership focus in strengthening cross-functional collaboration with RD&E, Logistics, Suppliers, and Kay Business leaders.",0,0000
Bachelor's degree in Mechanical or Chemical Engineering,0,0000
Advanced Technical Degree or MBA,0,0000
"Knowledge of supply chain financial measurements of Operations, Capital Management experience",0,0000
"Extensive experience using MS Office Suite (Outlook, Word, Excel and PowerPoint), ERP and other relevant computer software and systems effectively",0,0000
"Are an outgoing, sales-minded expert, skilled in utilizing effective selling techniques to turn customer calls into confirmed reservations",2,0011
Are able to successfully follow a sales strategy to overcome customer objections and maximize revenue,0,0000
Are able to consistently apply feedback provided,0,0000
Communicate effectively with a wide range of callers and create and maintain customer loyalty,0,0000
Can input detailed information into the appropriate reservation system accurately and efficiently,0,0000
"Enjoy a sales-oriented culture, while working from the comfort of home",0,0000
Must currently live in the state of Ohio,0,0000
"Must currently live in Cleveland, OH, or the immediate surrounding area (applicants not in the surrounding area will not be considered)",0,0000
One year of sales or customer service experience required,0,0000
Previous experience working in a call center environment preferred,2,0011
Previous experience working in a position with minimum performance goals or minimum sales goals and/or a commission based pay structure preferred,0,0000
Previous experience working from home preferred,0,0000
"Permanent residence with a defined working space that is clean, ventilated, quiet, and free of distractions",0,0000
Ability to participate and complete mandatory training for 3 weeks M-F from 9-5:30pm CST,0,0000
Ability to complete I-9 work authorization paperwork in person,0,0000
Must be willing to accept a non-negotiable starting pay of $14.00/hour,0,0000
Must be authorized to work in the United States and not require work authorization sponsorship by our company for this position now or in the future,0,0000
Must be at least 18 years old,0,0000
Enterprise reserves the right to verify that your PC and internet meets or exceeds these requirements throughout the training period.,0,0000
"2+ years of demonstrated success in a Sales, Operations, Account Management",0,0000
Strong customer management and negotiation skills,0,0000
Ability to demonstrate a strategic mindset to enable persuasive value conversations with customers at an executive level.,0,0000
"Strong process management, financial acumen, and ability to apply strict policies.",0,0000
Ability to react and adapt to potential rapid shifts in priorities and organizational policies,0,0000
Analyze development and acquisition projects using Excel modeling spreadsheets.,0,0000
Support office development team members.,0,0000
Assist Northeast Executive Vice President with various development and financial analysis.,0,0000
Maintain region-wide market knowledge including tracking development and acquisition activity.,0,0000
"Monitor construction scheduling, hard cost and soft cost through project completion.",2,0001
"Assist the construction management team including site visits, monthly draws and punch lists.",0,0000
