,jobrequirements,bias,againstgroup
18169,Record customer information within our customer service database,0,00000
18170,Engage with clients in a friendly and professional manner while actively listening to their concerns,2,00011
18171,Offer support and solutions to customers in accordance with the company's customer service policies,2,00011
18172,Other duties as requested,0,00000
18173,Job Family Store Operations,0,00000
18174,Employment Indicator Seasonal,0,00000
18175,Seek out new clients,0,00000
18176,Understand client goals,0,00000
18177,Reach agreed upon sales targets by the deadline,0,00000
18178,Resolve customer inquiries and complaints,2,00011
18179,Set follow-up appointments to keep customers aware of the latest developments,0,00000
18180,Share marketing materials to new clients,0,00000
18181,"Previous experience in sales, customer service, or other related fields",0,00000
18182,"Familiarity with media, B2B sales,",0,00000
18183,Ability to build rapport with clients,0,00000
18184,Strong negotiation skills,0,00000
18185,Deadline and detail-oriented,2,00011
18186,Positive and fun attitude,2,00011
18187,Sales: 2 years (Preferred),0,00000
18188,Customer Service: 2 years (Preferred),0,00000
18189,United States (Preferred),0,00000
18190,https://www.facebook.com/gwapuniverse,0,00000
18191,Previous retail/guest services experience is desirable,0,00000
18192,Excellent communication skills,2,00011
18193,"The ability to provide inspirational, authentic and personalized customer service",2,00011
18194,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
18195,Previous cash handling experience is desirable,0,00000
18196,Previous experience with retail point-of-sale software is desirable,0,00000
18197,Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
18198,"Deliver amazing service and are always talking about our value, design and style.",2,00011
18199,"Connect with multiple customers at a time, making things quick and easy.",2,00011
18200,Utilize knowledge and skills garnered from requisite training and fit sessions to drive sales.,2,00011
18201,Provide an engaging and efficient checkout experience.,2,00011
18202,"Are multi-taskers, jumping into any activity as needed to support the business.",0,00000
18203,"Friendly, helpful and always smiling, for starters.",2,00011
18204,Curious and courageous: ask great questions and listen intently.,2,00011
18205,Be the best at what you do by achieving your goals.,0,00000
18206,Bring your smarts; we want thinkers who always do the right thing.,0,00000
18207,Pride in your appearance and your store.,2,00011
18208,Achieve daily sales and KPI goals as assigned.,2,00011
18209,Achieve or exceed task-specific time standards.,0,00000
18210,Achieve J.Crew card goals.,0,00000
18211,Achieve Enterprise Selling targets by adhering to Standard Operating Procedures.,0,00000
18212,Complete training with flying colors.,0,00000
18213,Are at least 18 years old.,0,00000
18214,Communicate effectively and confidently.,2,00011
18215,Process information and operate store systems accurately.,2,00011
18216,Assist in processing and replenishing and keeping the store looking great.,2,00011
18217,"Can bend, reach, stretch as well as lift, carry and move at least 40 pounds |18 kilos.",2,00011
18218,Can move around the store with ease and be accessible to customers.,2,00011
18219,Achieve and maintain the highest level of customer service.,2,00011
18220,"Monitor and achieve profit, sales and performance goals (i.e. reviewing the P&L).",2,00011
18221,Monitor sales results against budgeted.,2,00011
18222,Ensure all store associates achieve and maintain the highest level of customer service.,2,00011
18223,Investigate and compile competitive information.,2,00011
18224,"Provide daily and weekly statistics to Store Manager, District Manager and corporate office.",2,00011
18225,"Ensure store promotions, advertising, and visual merchandising are in place and all associates and doctors are aware of current promotions.",2,00011
18226,"Assist Store Manager with hiring, supervising and training all store associates.",2,00011
18227,Motivate associates to exceed performance standards.,0,00000
18228,"Interface and maintain appropriate professional relations with the doctor, other NVI associates, host store associates and customers.",2,00011
18229,Ability to calculate figures and amounts.,2,00011
18230,"Ability to define problems, collect data, establish facts and draw valid conclusions.",2,00011
18231,Maintain license as required by state.,0,00000
18232,Management experience in retail and/or optical industry.,2,00011
18233,ABO & NCLE Certified (Recommended).,0,00000
18234,Proficient computer skills.,0,00000
18235,Provide pre-sales technical assistance and product education to customers and prospects,2,00011
18236,Effectively communicate features and benefits of solutions and manage prospect expectations,2,00011
18237,Meet and exceed sales target for assigned territory under designated quota each fiscal year,2,00011
18238,Develop a Territory Sales Plan that focuses on key accounts,0,00000
18239,Master the basic features and benefits of our products. We offer an extensive training program to achieve your success,2,00011
18240,Maintain in-depth product knowledge and the services offered by the company,2,00011
18241,Cold calling prospects,2,00011
18242,Travel: visit customers and trade shows,2,00011
18243,"5+ years of marketing and sales experience in the power supply, server & storage, IPC, telecommunication, networking industry and/or related fields",2,00011
18244,Demonstrated success prospecting for and closing new business,2,00011
18245,Highly self-motivated and success driven,2,00011
