jobrequirements,bias,againstgroup
"Maintain log of all incoming and outgoing parcels, prepare parcels for pickup by delivery drivers, and sort incoming parcels",0,0000
May pick-up and deliver customer packages throughout the hotel facility,0,0000
Utilize pallet jacks and other large package handling equipment (where applicable),0,0000
Follow all Equipment Safety and Package Security guidelines,0,0000
"Provide customer service by determining appropriate shipping methods, informing customers of company products, services, routes, and rates",0,0000
Offer assistance to customers by suggesting appropriate shipping methods. Maintain inventory of shipping supplies,0,0000
Set priorities of customer requests,0,0000
Maintain high levels of customer service,0,0000
Use sound judgement to resolve customer service issues or refunds,0,0000
Employ investigative research for mis-labeled packages,0,0000
Troubleshoot routine equipment problems,0,0000
May provide leadership on assigned shifts and direct work of other team members,0,0000
Perform multiple tasks at the same time,0,0000
Follows instructions of supervisors and assists other team members in performing center functions,0,0000
"Collate, sort and organize communications and other forms of information provided by customers and the venue",2,0011
Assist in the training of center team members,0,0000
Operate the point of sale terminal (POS) ensuring package handling fees are collected,0,0000
Perform daily close-out procedures on POS,0,0000
May assist team members in goal setting and skill development,0,0000
"Performs administrative duties, including bidding, ordering supplies and inventory control",0,0000
"May operate photocopy, binding and other business center equipment",0,0000
May pick-up and deliver customer orders,0,0000
"Follows copying protocol (copyright law, confidentiality, and careful handling of original documents)",0,0000
Prepares bank deposit slips,0,0000
Performs all other duties as needed or required,0,0000
High School Diploma or equivalent education required,0,0000
Minimum six months of related experience required (Warehouse and/or Hospitality Experience Preferred),0,0000
Proven strong organization and planning skills,0,0000
Action oriented with skills and aptitude to excel in a customer-focused and results-driven environment,0,0000
High integrity individuals who present professional image through effective written and verbal communication skills,2,0011
Excellent team building and collaborative skills; ability to develop strong customer relationships,0,0000
Strong problem solving skills,0,0000
Ability to accurately translate and record information into electronic tracking system with 100% accuracy,0,0000
Proficiency with computer systems and ability to learn new software applications quickly.,0,0000
Ability to pass an OSHA certification for any equipment in center calling for such certification,2,0011
Ability to move 75 pounds unassisted,2,0010
Ability to maneuver packages of any weight above 75 pounds with appropriate equipment and/or assistance from another person,2,0010
Physical stamina to walk up to 10 miles per shift,2,0010
"For new hires, must meet all FedEx Office's employment qualifications in force at time of hiring",0,0000
"For current FedEx Office's team members, must have received a Meets Standard or above on last performance appraisal",0,0000
"Ability to stand during entire shift, excluding meal and rest periods",2,0010
Ability to move and lift 75 pounds,2,0010
"Ability, on a consistent basis, to bend/twist at the waist and knees",0,0000
"Ability to communicate effectively with customers, vendors, partners, and other team members",0,0000
"Ability, on a consistent basis, to function in a fast-paced environment, under substantial pressure",2,0100
"Ability, on a consistent basis, to maintain attention and concentration for extended periods of time",2,1000
Ability to work with minimal supervision,0,0000
Ability to perform the General Duties and Responsibilities set forth above in a consistent and efficient manner,0,0000
Suggests areas for improvement in internal processes along with possible solutions,0,0000
"Works with management to reduce company costs/wastes, and to optimize profitability in areas of responsibility",0,0000
Applies Quality concepts presented at training during daily activities,0,0000
Supports FedEx Office Quality initiatives,0,0000
waitress: 1 year (Preferred),0,0000
High school or equivalent (Preferred),0,0000
food handler certificate (Preferred),0,0000
A job for which military experienced candidates are encouraged to apply,0,0000
Open to applicants who do not have a high school diploma/GED,0,0000
"A good fit for applicants with gaps in their resume, or who have been out of the workforce for the past 6 months or more",0,0000
"A job for which all ages, including older job seekers, are encouraged to apply",0,0000
Open to applicants who do not have a college diploma,0,0000
Handling cash accurately,0,0000
Processing credit cards,0,0000
Basic math calculations without a calculator,0,0000
Using Point of Sale software,0,0000
