,jobrequirements,bias,againstgroup
18862,"Strong attention to detail, organized and goal-oriented",2,01011
18863,Confident client-facing skills,0,00000
18864,Can effectively cope with change/ambiguity and shift gears comfortably,2,00011
18865,Has solid understanding about which creative ideas will work and has the ability to bring those ideas to market,2,00011
18866,Sought out by others for advice and solutions based on strong decision quality .,2,00011
18867,"Strong perseverance : pursues everything with energy, drive, and a need to finish; seldom gives up before finishing",2,00011
18868,Self-motivated for personal development . Is committed to and actively works to continuously improve him/herself,2,00011
18869,Golf & Country Club industry experience,0,00000
18870,Inbound marketing experience,0,00000
18871,Working knowledge of Windows Server environment,0,00000
18872,Experience with A/B and/or Multivariate Testing,2,00011
18873,"Produce sales gains, by providing customer service.",0,00000
18874,To meet or exceed Company Objectives in all individual statistics.,0,00000
18875,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
18876,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
18877,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
18878,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
18879,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
18880,Complete accurate product counts in a consistent and timely manner.,2,00011
18881,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
18882,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
18883,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
18884,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
18885,Perform work of subordinates as needed.,0,00000
18886,Communicate with employees at all levels of the company.,0,00000
18887,Other duties as assigned.,0,00000
18888,High school diploma or equivalent plus one year relative experience.,0,00000
18889,Established ability to produce sales results while minimizing loss.,0,00000
18890,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
18891,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
18892,Ability to lift up to 50 pounds.,2,00010
18893,Ability to climb a ladder and work with hands overhead.,2,00011
18894,Standing required for up to 100% of the work time.,2,00010
18895,Ability to work unsupervised.,0,00000
18896,Perform other duties as assigned.,0,00000
18897,"Must have robust experience using R/Python, SQL, and Tableau",2,00011
18898,Strong critical thinking and problem solving skills,2,00011
18899,The ability to work through complex problems,0,00000
18900,The ability to prioritize and work on multiple projects at one time,2,00011
18901,"Capable of communicating and expressing ideas clearly and concisely, in both written and oral formats",2,00011
18902,"Strong interpersonal, technical and presentation skills required",2,00111
18903,Strong track record of fostering positive client and cross team relationships,2,00011
18904,Minimum three years Wind Experience with a Bachelor's Degree/Technical degree or equivalent experience,2,01000
18905,"Proficiency in Microsoft software suite (Word, Excel, Power Point).",0,00000
18906,Management and/or Team Leadership experience,2,00011
18907,An understanding and commitment to a Safe Work Culture,2,00011
18908,High level communication skills,2,00011
18909,Conflict resolution experience,0,00000
18910,Contract management experience,0,00000
18911,"Trade show Coordinating: Assist with trade show planning, booth design, and scheduling.",2,00011
18912,Seek and analyze competitor marketing material and digital content,2,00011
18913,Create and maintain tracking reports of digital and traditional marketing efforts,2,00011
18914,Analyzing marketing metrics,0,00000
18915,"Experience with marketing computer software, online applications",0,00000
18916,Extensive knowledge of business social media best practices and platforms,2,00011
18917,Data entry and computer skills a must,2,00011
18918,Strong verbal and written communication skills,2,00011
18919,Flexible work schedule,0,00000
18920,Willingness to learn on the job and share experiences with other members of the team,2,00011
18921,Photoshop and Illustrator skills are a plus,2,00011
18922,"Deliver wireframes, visual design, prototypes to articulate functionality and user experience",2,00011
18923,"Expand upon existing template designs, UI components, and style guidelines",2,00011
18924,"Design with an awareness and understanding of browser sizes, device capabilities, and product functionality",2,00011
18925,"Utilize A/B testing, web analytics, user research, and best practices to help inform your design solutions",2,00011
18926,Work closely with web developers to ensure your designs are built to your specifications,0,00000
18927,4+ years of experience creating design that drives user engagement and other large-scale web-based experiences targeting B2B market,2,00011
18928,A portfolio of design projects,0,00000
18929,"Proficiency in design techniques, such as user research, concept sketching, storyboarding, UI design patterns, interaction prototyping, etc.",0,00000
18930,"Strong experience in using design tools such as Sketch, InVision, Adobe CS and Zeplin",2,00011
18931,A bachelor's degree in graphic design or related UX degree is preferred,2,01000
18932,"Working knowledge of front-end skills (HTML, CSS and JS)",2,00011
18933,Knowledge of industry best practices for SEO and accessibility,2,00011
