,jobrequirements,bias,againstgroup
17725,"Proficient in the use of personal computers including such programs as MS Word, Excel, and Outlook",2,00011
17726,Knowledge of and ability to utilize all tools pertaining to installation of fire alarm,2,00011
17727,"Ability to install, bend and rough-in EMT and rigid conduit is preferred",2,00011
17728,Strong leadership and ability to work independently with minimal direction,2,00011
17729,Able to pass Background Check and Drug Test,2,00011
17730,Ability to work a full-time schedule,0,00000
17731,Overtime may be required for this position with short notice,2,00100
17732,Participate in weekly revolving On-Call Status,0,00000
17733,Licensed in Massachusetts & Maine,0,00000
17734,Some knowledge of fire sprinkler systems,0,00000
17735,Direct report to Management,0,00000
17736,"Perform testing, troubleshooting, and repair of fire alarm, suppression and security systems/associated devices in accordance with company standards",2,00011
17737,Successfully perform C.O. inspections with respective AHJ (Authorities Having Jurisdiction),0,00000
17738,Maintain confidential information related to services performed,0,00000
17739,Ability to write detailed reports of inspection deficiencies and provide information for quoting deficiencies,2,00011
17740,Partner with sales to grow and protect the service segment of our business,2,00011
17741,Pay depends on your level of experience and education.,2,00011
17742,Lead set up of programmatic deals for both direct sales team and indirect programmatic monetization strategy,2,00011
17743,Work with Digital Account Managers to support the execution of digital campaigns,0,00000
17744,Act as a point of escalation for Digital Account Managers when technical ad ops knowledge is needed,0,00000
17745,Troubleshoot ad serving errors and issues for both programmatic and direct IO business,2,00011
17746,Assist in ad & site product QA for product rollouts,2,00011
17747,"Collaborate with and support cross-functional teams within Revenue Operations, Product, Marketing, Programmatic, & Yield",2,00011
17748,"Lead integrations, targeting innovations, and implementations for indirect and direct revenue growth",2,00011
17749,"Collaborate with and support cross-functional teams within Revenue Operations, Product, Marketing, Programmatic, & Yield",2,00011
17750,4-5 years ad operations and programmatic experience,2,00011
17751,Deep technical knowledge of header bidding and more complicated DFP configurations,2,00011
17752,Expert knowledge of programmatic deal set up and optimizations,2,00011
17753,"Experience managing online advertising campaigns using Google Ad Manager, Index, Appnexus, Amazon, and other partners",2,00011
17754,Technical mindset to absorb ad-serving technologies with an eye for detail and precision,2,00011
17755,Strong analytical skills with the ability to distill data into actionable insights and decisions,2,00011
17756,Able to manage multiple projects and campaigns with conflicting priorities in a deadline driven environment,2,00011
17757,Must be a self-starter; able to work with minimal supervision to initiate and complete tasks,2,00011
17758,"Strong interpersonal skills, ability to collaborate with cross-functional teams",2,00100
17759,"Must be enthusiastic, friendly and work well under pressure",2,00011
17760,Approves mortgage loans by examining the application and supporting documentation; estimating credit-worthiness; calculating repayment risk.,2,00011
17761,Protects bank's image by keeping mortgage loan information confidential.,0,00000
17762,Accomplishes bank mission by completing related results as needed.,0,00000
17763,Loan Officer: 1 year (Required),0,00000
17764,Hands-on and multi-faceted experience in a large-scale Azure enterprise environment setting including but not limited to:,2,00011
17765,"Knowledge and experience with PowerShell, J2EE,.NET, and cloud technologies development languages and tools.",2,00011
17766,Direct experience migrating applications from the enterprise to Azure.,0,00000
17767,Understanding of emerging technologies and end-user needs.,2,00011
17768,Strong analytical skills with the ability to learn new information quickly,0,00000
17769,A genuine technical-focused curiosity and a passion for client service.,2,00011
17770,Must be a self-starter who requires minimal supervision.,0,00000
17771,Ability to travel up to 75-100%,2,00010
17772,5+ years of experience with PowerShell technologies and Architecting solutions using Web technologies.,2,00011
17773,3+ years project experience migrating and deploying Azure cloud-based solutions.,2,00011
17774,"3+ years architecting, implementing and supporting Microsoft Azure infrastructure and topologies",2,00011
17775,Azure Certified Professional.,0,00000
17776,"Understanding of Infrastructure as a Service, Infrastructure as Code and related concepts on public cloud.",2,00011
17777,Proven experience as a successful senior engineer and/or cloud engineer highly desirable,2,00011
17778,Container experience with Docker and Kubernetes or other container orchestration platforms,2,00011
17779,"Understanding of Agile, SCRUM and Continuous Delivery",2,00011
17780,"Demonstrated skills in leadership, communication, coaching, analysis, problem solving and short term and long term planning.",2,00011
17781,"Experienced, persuasive and effective presenter, both written and verbal.",2,00011
17782,"Knowledge of standard selling disciplines, specifically Solution Selling and RFP management.",2,00011
17783,"Experience leading high performance, results driven teams with a focus on client satisfaction.",0,00000
17784,"Excellent interpersonal and organizational skills, ability to handle diverse situations, multiple initiatives and rapidly changing priorities.",2,00111
17785,Develop and maintain client resources such as training guides,2,00011
17786,Track client performance outcomes and product functionality use related to adoption services.,2,00011
17787,Continuously identify opportunities for improvement to refine program and improve customer outcomes,2,00011
17788,Work closely with Product On-boarding and Training teams to ensure program execution remains a smooth and effective experience for Salsa customers,2,00011
17789,"Deliver Product Adoption focused case studies, references, and showcase customer champions",2,00011
