,jobrequirements,bias,againstgroup
23606,"Understands and intuits the additional needs the family or business may require for optimal security, surveillance, or home automation.",2,00011
23607,"Explains in an understandable manner the security, surveillance, and home automation systems and services available for rent, lease, or purchase.",2,00011
23608,"Generates sales leads through networking, referrals, social media, calling, marketing, advertising, and visiting homes or businesses.",2,00011
23609,"Builds a rapport with clients so needs are correctly ascertained, and the client retains a consultant for any future needs and upgrades.",2,00011
23610,Negotiates with the family or business until the project proposal is closed.,0,00000
23611,"Follows-up with clients to ensure clients are satisfied and to notify clients of security, surveillance, or home automation upgrades when available.",2,00011
23612,relevant: 1 year (Preferred),0,00000
23613,sales: 5 years (Preferred),0,00000
23614,Customer Service: 3 years (Preferred),0,00000
23615,High school or equivalent (Preferred),0,00000
23616,Professional development assistance,0,00000
23617,In depth knowledge of Private Training techniques from assessment to program design.,0,00000
23618,Possess a working knowledge of the dotFIT program and software.,2,00011
23619,Must be able to adjust and operate all Fitness Equipment.,2,00011
23620,"Knowledge of company policies, practices and procedures, including emergency and safety procedures.",2,00011
23621,Strong interpersonal and communication skills.,2,00111
23622,"Able to generate, maintain and demonstrate a friendly, enthusiastic and positive attitude.",2,00011
23623,"Possess a strong customer service focus. Responds professionally to requests and inquiries from guests, members and staff.",2,00011
23624,Understands and follow oral and written instructions.,2,00011
23625,Communicates clearly and concisely.,2,00011
23626,"Experience operating office equipment such as computers, calculators, fax and photocopiers.",2,00011
23627,Must be computer proficient with basic skills in Word and Excel.,2,00011
23628,"Ability to work, setup and execute successful weekends",2,00011
23629,Extroverted/Self motivator/Customer service minded,0,00000
23630,"Technical, Engineering or Computer Science degree or equivalent educational background.",0,00000
23631,Experience with SCADA software systems and industrial protocols (Inductive Automation Preferred),2,00011
23632,Experience with edge computer operating systems such as Linux and Windows IoT.,2,00011
23633,Experience with data transport technologies such as HTTP and MQTT.,2,00011
23634,Experience with Microsoft technologies including Windows Server and SQL Server.,2,00011
23635,"Experience with development languages (python scripting, java, C#).",2,00011
23636,Experience with cloud hosted technologies for Amazon Web Service and Microsoft Azure.,2,00011
23637,"Understanding of cellular networking applications including GSM, EDVO, HSPA, HSUPA and LTE.",2,00011
23638,Excellent communication and collaboration with other associates.,2,00011
23639,Proven technical writing skills on engineered solutions.,2,00011
23640,Work duties will require frequent travel.,2,00010
23641,"Design, build, and articulate evaluation criteria for proof of concept",2,00011
23642,Manage projects from pre-sale to post-sales,0,00000
23643,"Work with customer, strategic partners, resellers and Blue Ridge Networks team members to deploy cybersecurity solutions for customers and partners",2,00011
23644,Collaborate with marketing and product departments to educate on specific market problems and product requirements,2,00011
23645,Assist with updating and creating new demonstrations and lab capabilities,2,00011
23646,Maintain meticulous notes of sales activities and record within the CRM,2,00011
23647,Travel may be required as necessary,2,00010
23648,Strong customer relations/engagement skills,0,00000
23649,"Knowledge of networking topology, TCP/IP protocol, IP Forwarding, Network architectures, and components (firewalls, routers, etc.)",2,00011
23650,Experience working with routing and switching products,2,00011
23651,5 to 10 years of experience as a Sales Engineer,0,00000
23652,"BS Computer Science, Computer Engineering, Information Security or equivalent degree or equivalent experience.",0,00000
23653,Understanding of FIPS and other certifications,2,00011
23654,"Knowledge of systems installation, configuration and administration of routers/switches",2,00011
23655,"Experience selling, demonstrating, installing and troubleshooting network-based security solutions",2,00011
23656,A clear understanding of TCP/ IP and Layers 1-4 (OSI Model),2,00011
23657,A clear understanding of Encryption,0,00000
23658,"Relevant industry certifications (e.g. CISSP, Certified Ethical Hacker, etc.) desired, but not required.",0,00000
23659,A thought leader mentality that is willing to serve as a cybersecurity spokesperson on behalf of the company,0,00000
23660,"Are you a creative, innovative Intranet expert?",0,00000
23661,"Do you have experience developing training programs including, curriculum, manuals, schedules, etc.?",0,00000
23662,"Manage the intranet homepage to maintain a proper balance of content, tools and editorial voice.",2,00011
23663,Oversee authoring and proper use of online channels for official company news.,2,00011
23664,Oversee intranet content and engagement strategy.,2,00011
23665,"Develop and maintain editorial calendar of fresh, relevant and compelling content that informs and inspires Associates.",2,00011
23666,"Work with Communications Team and other departments to create, write and edit content with a focus on story telling.",2,00011
23667,Management and creation of new SharePoint pages and content.,2,00011
23668,Monitor user-generated content for appropriateness.,2,00011
23669,Monitor intranet site analytics and report on key performance indicators (KPIs).,2,00011
23670,"Perform typical administration and site maintenance activities such as user permissions management, search configuration, etc.",2,00011
23671,Develop and maintain the curricula and schedule for training of users at all levels.,2,00011
23672,Maintain mechanisms to assess the level of success of the training programs.,0,00000
23673,Other duties as assigned.,0,00000
23674,health benefits options,0,00000
23675,competitive compensation,0,00000
23676,"flexible hours, scrub allowance",0,00000
23677,opportunity to bring your dog to work,0,00000
23678,unlimited growth potential!,0,00000
23679,Compile the information in a format that can be handed off to the senior sales associate for them to formulate a bid to the contractors.,0,00000
23680,Follow up on sent bids to see if bid was good. Keep track of bids won and lost. Provide notes of bids lost in the company software system,2,00011
