jobrequirements,bias,againstgroup
Data Entry: 1 year (Preferred),0,0000
Customer Relationship Management: 1 year (Preferred),0,0000
administrative assistant: 1 year (Preferred),0,0000
Quickbooks: 1 year (Preferred),0,0000
High school or equivalent (Preferred),0,0000
"A job for which all ages, including older job seekers, are encouraged to apply",0,0000
"Design and develop dashboards, data visualizations, and complex reports",0,0000
"Define, execute, and interpret complex/nested SQL queries",0,0000
Establish standards and best practices for dashboards and related technologies,0,0000
Manage a repository of re-usable data visualization templates and views,0,0000
"Support activities to document, evolve, and communicate artifacts developed",0,0000
Implement row-level security for embedded reporting,0,0000
"Bachelor's degree in a technical field such as computer science, computer engineering, or related field required",0,0000
"Experience or relevant training associated with relational databases, specifically SQL",0,0000
"Experience or relevant training associated with consolidating information from various data sources - Oracle, MS Access, SQL, CSV",0,0000
Experience or relevant training associated with working across multiple datasets with a high degree of complex relationships,0,0000
Experience or relevant training associated with supporting numerous Business Management reports and dashboards using data visualization tools,0,0000
"Ability to communicate complex information clearly via webcast, phone and email",2,0001
Extremely high attention to detail,2,1000
Excellent written and verbal communication skills,2,0011
Cognitive ability to perform complex Data Analysis,0,0000
"Ability to handle multiple, conflicting deadlines",0,0000
Ability to think critically and translate data into business actions,0,0000
Normal office environment,0,0000
Flexible Hours: Weekday and Weekend,0,0000
Weekend availability is a must,0,0000
Opportunities for advancement,0,0000
"Greets, registers, and assigns rooms to guests.",0,0000
"Handles confidential information, including guest records, with a high degree of integrity.",0,0000
Promptly and effectively deals with guest requests and complaints.,0,0000
Answers and routes calls as appropriate; takes guest messages with accuracy.,2,0011
Responsible for cash drawer contents and transactions during shift.,0,0000
"Maintains accurate records including cash flows, registration cards, reservation cards, and property walks.",2,0010
"Answers inquiries pertaining to hotel services, registration of guests, and travel directions.",2,0010
Assists with sales and marketing efforts as directed by the General Manager.,0,0000
Offers and properly handles requests for wake-up calls.,2,0011
Records pertinent guest information in the pass on log.,0,0000
Ensures common area/lobby is clean.,0,0000
Ability to identify and resolve problems in a timely manner; develops alternative solutions and uses reason even when dealing with emotional topics.,0,0000
Ability to maintain a high level of professionalism; treats others with respect and consideration regardless of their status or position.,0,0000
Knowledge of and ability to appropriately interpret and follow policies and procedures.,0,0000
Knowledge of and ability to adhere to safety and security procedures; reports potentially unsafe conditions; uses equipment and materials properly.,0,0000
"Ability to present and express ideas and information clearly and concisely in a manner appropriate to the audience, whether oral or written.",2,0011
Skill in the use of personal computers and related software applications,0,0000
receptionist: 1 year (Preferred),0,0000
10 Key: 1 year (Preferred),0,0000
High school or equivalent (Preferred),0,0000
Detail-oriented -- quality and precision-focused,0,0000
Innovative -- innovative and risk-taking,0,0000
People-oriented -- supportive and fairness-focused,0,0000
Team-oriented -- cooperative and collaborative,0,0000
A job for which military experienced candidates are encouraged to apply,0,0000
"Open to applicants under 18 years old, provided it is legally allowed for the job and location",0,0000
Open to applicants who do not have a high school diploma/GED,0,0000
"A good fit for applicants with gaps in their resume, or who have been out of the workforce for the past 6 months or more",0,0000
A good job for someone just entering the workforce or returning to the workforce with limited experience and education,0,0000
"A job for which all ages, including older job seekers, are encouraged to apply",0,0000
Open to applicants who do not have a college diploma,0,0000
A job for which people with disabilities are encouraged to apply,0,0000
Perform cash handling and other operation functions as necessary.,0,0000
Pre-flighting source files and discussing any findings with the project manager,0,0000
"Properly utilize all appropriate supplemental materials (refer to client PAQ, reference material, glossaries, etc.)",0,0000
