,jobrequirements,bias,againstgroup
23167,"Develop and execute rich content strategy that attracts a qualified audience to increase traffic, generate leads, and drive engagement",2,00011
23168,Coordinate work efforts of others to ensure integration and completion of work against expectations,2,00011
23169,Execute market and competitive analysis and research,2,00011
23170,Create and implement a segmentation strategy to grow existing customer engagement and target prospects,2,00011
23171,Manage the B2C marketing strategy and support business development efforts to acquire and maintain channel partners,2,00011
23172,Develop process to provide insights into customer and campaign performance,2,00011
23173,Support the development of annual budgets and plan,2,00011
23174,Experience in launching and growing B2C products and services,2,00011
23175,Subscriber -based experience,0,00000
23176,"Schedules and dispatches all technicians for planned and emergency service work, including scheduled maintenance, warranty and start-up work.",2,00011
23177,Handles technician and customer inquiries and routes questions and problems of a technical nature appropriately.,2,00011
23178,Coordinates warranty administration process.,0,00000
23179,Coordinates the start-up of newly commissioned equipment and tracks all Jobsite work-in-progress.,2,00011
23180,Expedites all parts orders for technicians and end-user customers.,2,00011
23181,Coordinates equipment delivery and maintains tracking system.,2,00011
23182,"Communicates effectively with customers regarding scheduling, progress and follow-up.",2,00011
23183,Tracking technician hours worked so that correct wages are paid.,0,00000
23184,All other assignments as requested or needed.,0,00000
23185,This job description is subject to change upon discretion of department supervisor.,0,00000
23186,Depends on experience,0,00000
23187,One week (5 days) paid vacation available after one year from your hire date,0,00000
23188,You will be eligible for health insurance. There are also family plans available with a minimal weekly deduction from your paycheck.,0,00000
23189,You will also be eligible for other benefits such as 401K,0,00000
23190,"Qualify and cultivate leads generated from our website, trade shows and other marketing efforts, etc.",2,00011
23191,Build strong relationships resulting in growth opportunities,0,00000
23192,"Establish and expand knowledge of our products, competitors and industry trends",2,00011
23193,Collaborate with Sales Engineers to present presales demos and assessments,2,00011
23194,5 years of enterprise software sales experience,0,00000
23195,Exceptional communication skills (verbal and written),2,00011
23196,Excellent time management and organizational skills,2,00011
23197,Ability to work independently and within a team environment,2,00011
23198,Experience with Salesforce.com preferred,0,00000
23199,Highly motivated and goal oriented,2,00011
23200,Travel required up to 50%,2,00010
23201,Landscape Construction Foreman,0,00000
23202,Landscape General Manager,0,00000
23203,Pesticide Applicator,0,00000
23204,Landscape Maintenance Foreman,0,00000
23205,Landscape Construction Foreman,0,00000
23206,Irrigation Technician,0,00000
23207,"Plan, organize, and delegate the responsibilities for the successful operation of all the yard operations.",2,00011
23208,Supervise the shipping and receiving of equipment through assigned personnel.,2,00011
23209,Supervise equipment inventory control and responsible for performing and reconciling weekly inventory audits.,2,00011
23210,House number assignments to incoming machines and attachments.,2,00011
23211,Assist Sales and Rental Coordinators when necessary for customer satisfaction.,2,00011
23212,"Supervise staging of new, rental, and used machines for shipping.",2,00011
23213,"Supervise organization, display, and overall appearance of new, rental, and used equipment yards.",2,00011
23214,Assess inventory condition and coordinate cleanup and repairs.,2,00011
23215,Manage and organize machine and attachment inventory.,2,00011
23216,"Select, train, and develop employees consistent with department and company needs.",2,00011
23217,"Provide regular and timely feedback that recognizes performance, motivates employees, and promotes self-development.",2,00011
23218,Maintain accurate machine photo and customer damage records.,2,00011
23219,Coordinate all activities with related departments and divisions.,2,00011
23220,Other duties as assigned.,0,00000
23221,Working knowledge of CAT equipment and components through mechanic experience and/or technical training.,2,00011
23222,Certified and able to operate forklift.,2,00011
23223,Ability to operate construction machinery.,0,00000
23224,"Proficient computer technology skills, including ability to utilize company software.",0,00000
23225,Achieve high quality service standards and consistent cost controls.,2,00011
23226,"Effectiely work as a team leader and member, delegating when appropriate, assisting when needed and requesting assistance when needed.",2,00011
23227,Assist in achieving budget consistently.,2,00011
23228,"Ensure adherence to company policies, procedures, and practices.",2,00011
23229,"High School diploma, G.E.D. or trade school equivalent.",0,00000
23230,Ability to effectively communicate in both written and verbal form.,2,00011
23231,Professional attitude and appearance consistent with position and responsibilities.,2,00011
23232,Self motivated and detail oriented and able to work with minimum supervision.,2,00011
23233,Stand/walk 4-6 hours a day. Sit 2-4 hours a day.,2,00010
23234,Occasionally/frequently lift 50-80 lbs.,2,00010
23235,"Must use hands for repetitive simple grasping, pushing, pulling, and fine manipulation.",2,00011
23236,"Must be able to occasionally bend, squat, and climb, including the ability to ascend and descend ladders.",2,00011
23237,Must use feet for repetitive movement when operating equipment controls.,0,00000
23238,"Shop and outside environment with exposure to adverse weather conditions including heat, cold, wind, rain, dust, and dirt.",2,00011
