jobrequirements,bias,againstgroup
Implement data management plans and approved SAP designed to meet project timelines,0,0000
Communicate timely status updates to other team members in the department,0,0000
Contribute to the process improvement actively with support by the Lead Biostatistician / Designee,0,0000
"Major in Statistics, Mathematics or Public Health",0,0000
Hands-on experience with SAS,0,0000
Highly proficient in programming,0,0000
Project management and logical thinking skills are assets,0,0000
At least 3 years of experience in C++ development,0,0000
"Experience in POSIX: sockets, threads, boost libraries",0,0000
Good understanding of GNU/ Linux architecture,0,0000
Experience in XML parsing,0,0000
Excellent English language skills,0,0000
HTML parsing is a plus,0,0000
Lead game development workshops,0,0000
"Provide second tier support to users, coaches and examiners on the content reviews",0,0000
Organize game-related events,0,0000
Supervise or provide helpful feedback on the game related workshops/ projects,0,0000
Manage and supervise the game room,0,0000
Be versatile with technologies and able to perform game design tasks,0,0000
Assist in testing and evaluating the educational content,0,0000
Substantial experience in developing video games,0,0000
Intermediate level knowledge of programming,0,0000
"Knowledge of C#, JavaScript and C++",0,0000
"Knowledge of game development tools (Unreal Engine, Unity, Source Engine)",0,0000
Experience in education or working with kids is a plus,0,0000
Passion for playing and making games,0,0000
Ability to work both independently and in a team,0,0000
Ability to work productively on a regular basis,0,0000
Strong communication skills and self-motivated personality,2,0011
At least 3 years of experience in C++ development,0,0000
"Experience in POSIX: sockets, threads, boost libraries",0,0000
Good understanding of GNU/ Linux architecture,0,0000
Experience in XML parsing,0,0000
Excellent English language skills,0,0000
HTML parsing is a plus,0,0000
"Ensure proper formulation of tasks and reminders given by the CEO, track and oversee their performance",0,0000
"Follow up on the revision and execution processes of agreements, offers and settlement documents related to the various department operations",0,0000
"Maintain calendar, keep track of important dates and prepare the relevant documents",0,0000
"Organize conference calls, meetings, discussions with the internal team and the international partners",2,0011
"Receive and direct visitors, when related to the Heads",0,0000
Compile the daily comprehensive report on the activities,0,0000
Arrange administrative issues,0,0000
Make and/ or review any presentations regarding the Company or its products,2,0101
"Present the Company, when necessary",0,0000
"Write letters to the employees and the partners on behalf of the CEO, when necessary",2,0011
"Higher degree, preferably in Linguistics",0,0000
At least 2 years of relevant work experience,0,0000
"Excellent knowledge of the Armenian, English and Russian languages",0,0000
Cooperation and managerial skills,0,0000
"Good knowledge of MS Office tools (Word, Excel, Power Point)",0,0000
"Highly productive, energetic and positive personality",0,0000
Ability to respond quickly and competently to the duties assigned by the CEO,0,0000
"Responsible for the design, code, testing, debugging and support of PHP-based Web Applications, Web Services or eCommerce websites",0,0000
"Work with some major CMSs like Drupal, PrestaShop, Magento, etc",0,0000
Create new applications using CMS platform,0,0000
Develop new PHP modules for a given CMS,0,0000
Modify existing applications/ modules to meet the needs as per the given scope of work,0,0000
"Develop and support complex web portals and eCommerce platforms across HTML5/ CSS3/ JavaScript/ AJAX, jQuery, etc",0,0000
University degree in Applied Mathematics or a related field,0,0000
"Skills in the design, code, testing, debugging and support of PHP-based Web Applications, Web Services or eCommerce websites",0,0000
"Skills in developing and supporting complex web portals and eCommerce platforms across HTML5, CSS3, JavaScript, AJAX and jQuery",0,0000
Knowledge of PHP modules for the CMS development,0,0000
English language skills in speaking and writing of higher-intermediate or advanced level,2,0011
International work experience is an advantage,0,0000
"Good knowledge of Linux administration, version controlling systems, bash scripting",0,0000
"Competency in the project management, ability to work in a team, leadership skills are desirable",0,0000
Good understanding of advanced Web technologies,0,0000
Understand the work principles of the offered products,0,0000
Search and attract new clients,0,0000
Motivate customers to work with the Company,0,0000
Carry out activities to raise the loyalty of clients,0,0000
Receive and process the customer orders,0,0000
