jobrequirements,bias,againstgroup
Exceptional written and verbal communication skills.,2,0011
Experience multitasking in a fast-paced work environment.,2,0100
Willingness to relocate upon successful completion of the program.,0,0000
"Willingness to work evenings, weekends, and holidays.",0,0000
Competitive base pay plus uncapped commission.,2,0100
"Well deserved employee discounts on devices, accessories, & services.",0,0000
Ongoing paid training to build your skills and fulfill your potential.,0,0000
Analyze demands daily/weekly/monthly to identify procurement requirements.,0,0000
Review product/category lifecycles for proper sourcing and exiting strategies.,0,0000
"Monitor order status, stock outages, inventory turns, forecast, and inventory stocking levels for sales staff and others.",2,0001
Work with purchasing manager to maintain best practices in both purchasing & needs,0,0000
Contribute to the transition of discontinued products to new replacement products.,0,0000
Monitor and measure back order frequency; report variance from sales order fill rate.,2,0001
Analyze inventory to rebalance stock levels.,0,0000
Coordinate and monitor cycle inventory counts and reconciliations.,2,0001
Recommend standard policies & procedures to ensure adequate control of purchases and inventories.,0,0000
Always represent Beatty Lumber & Millwork CO. with integrity and professionalism.,0,0000
"Inventory management, allocation or replenishment, financial planning or financial analysis.",0,0000
Drive the data analytics related to CRM opportunities through day to day management of all Services opportunities.,0,0000
Provide ongoing analysis of lead conversion metrics from opportunity creation through to deal closure,0,0000
"Communicate at the executive level with a consistent, strong voice as a key part of the Solutioning and Sales team",0,0000
"Aggregate, compare, analyze and summarize large amounts of data for executive consumption",0,0000
Maintaining advanced engineering and manufacturing facilities in NA.,0,0000
"Exchanging product, process and benchmarking information with sister units worldwide.",0,0000
"Continually improving processes, material and designs to ensure every product exceeds customer specifications while providing unparalleled value.",0,0000
Minimum 4 year college degree in related field or equivalent experience,0,0000
Ability to interact with customers who are often senior purchase contacts and engineering professionals and co-workers on global level,0,0000
Some travel is required,2,0010
"Skills should include, but are not limited to:",0,0000
One who displays a strong understanding and commitment of GNC's Vision and Values,2,0001
"The ability to achieve and exceed personal sales and productivity goals, while helping sales associates to realize their sales potential",0,0000
Verify the delivery of all merchandise to the store.,0,0000
"Ensure full understanding of all store communications including product information, advertising, promotions and other marketing initiatives.",2,0011
"Ability to multi-task, coordinate, analyze, observe, make decisions, and meet deadlines in a detail-oriented manner",0,0000
Partner with Loss Prevention to ensure adherence to GNCs policies and procedures.,0,0000
Strong communication and team building skills,2,0011
Total compliance with all store operations policies,0,0000
Manage work schedules within established budgets for optimal store coverage,0,0000
"Ability to work a flexible schedule (i.e. Holidays, weekends)",0,0000
"Medical, dental, vision and insurance benefits",2,0001
Competitive rate of pay,2,0100
Short-term disability benefits,0,0000
Employee assistance program,0,0000
"Some combination of an advanced degree, designations, and certifications - CPA, CFP, CFA, MBA, Etc.",0,0000
Proficiency in accounting and bill pay software,0,0000
Previous experience with Xero and Bill.com a plus,0,0000
Experienced leading and managing projects and teams across multiple disciplines,0,0000
"Comfortable communicating and coordinating details to clients, internal teammates, and external advisors",0,0000
An enthusiastic user of technology to communicate and track details and deadlines,0,0000
"Organized, analytical, and detail-oriented",0,0000
Self-motivated and independent yet exhibits a team player attitude,0,0000
Indomitable work ethic and the willingness to work additional hours as needed,0,0000
Business management: 6 years (Required),0,0000
Bachelor's (Required),0,0000
"Los Angeles, CA (Required)",0,0000
Professional development assistance,0,0000
Tuition reimbursement,0,0000
Detail-oriented -- quality and precision-focused,0,0000
Innovative -- innovative and risk-taking,0,0000
Aggressive -- competitive and growth-oriented,2,0100
Outcome-oriented -- results-focused with strong performance culture,0,0000
Team-oriented -- cooperative and collaborative,0,0000
"Responsible for day-to-day execution of the annual marketing plan, including paid, earned and owned media.",0,0000
"Leverages web and digital media to profitably acquire customers. Strong knowledge of paid search, search engine optimization and paid social a must.",0,0000
