jobrequirements,bias,againstgroup
Design and implement advanced software products for IPTV Backend Recorder and Stream Servers,0,0000
Contribute to the quality of coding and assure conformance of source codes to set standards,0,0000
Participate in all cycles of software design and development,0,0000
University degree in Computer Sciences or Telecommunications Engineering or related fields,0,0000
Over 3 years of experience in designing and developing software products,0,0000
Very Good C++/ STL programming skills and good knowledge of OOD,0,0000
Familiarity with design patterns,0,0000
Knowledge of Linux and S/ W development for *nix platforms,0,0000
Knowledge of and exposure to the Boost and Boost ASIO is highly appreciated,0,0000
Ability to work with little supervision,0,0000
Previous experience with working on high performance and time critical projects is highly appreciated,0,0000
"Very good knowledge of data structures and algorithms, as well as their complexities",0,0000
Ability to read and write technical specifications in English language,2,0011
Good communication skills: ability to effectively interact with cross-functional teams,2,0011
Fast learning skills,0,0000
Develop web-based applications,0,0000
Contribute to the quality of coding and assure conformance of source codes to set standards,0,0000
Participate in all cycles of software design and development,0,0000
University degree in Computer Sciences or Telecommunications Engineering or related fields,0,0000
At least 2 years of experience in developing Java web-based applications,0,0000
Strong knowledge of Java core and OOP,0,0000
Experience with web development with Java EE platform,0,0000
"Experience with Java technologies: Spring, JSF",0,0000
"Experience with GWT, Axis is a plus",0,0000
"Experience in databases: good knowledge of SQL, familiarity with MySQL and Oracle databases",0,0000
"Experience with HTML5, (X)HTML, CSS, JavaScript and XML",0,0000
Ability to work on project with a development team,0,0000
Ability to work independently,0,0000
Work with the project manager to document the products vision and the projects scope,2,0001
"Write requirements specifications according to standard templates, using natural language simply, clearly, unambiguously, and concisely",2,0011
Participate in peer reviews and inspections of requirements documents,0,0000
Manage requirements traceability information and track requirements status throughout the project,0,0000
"Establish and implement effective requirements practices, including use and continuous improvement of a requirements process",0,0000
Implement ways to reuse requirements across projects,0,0000
Identify ways to assist product management in product planning through requirements development and analysis,0,0000
University degree in Computer Sciences or Telecommunications Engineering or related fields,0,0000
At least 2 years of experience as BA or relevant position,0,0000
"Writing skills - ability to communicate information effectively to customers, marketing, managers, and technical staff",2,0011
Understanding of how to practice requirements engineering according to several software development life cycles in a team environment,0,0000
Knowledge of project management concepts and how enterprise software products are positioned and developed,0,0000
"Draft, provide legal expertise on civil and employment contract model forms necessary for the day-to-day activity of the bank",0,0000
"Develop drafts of, provide legal expertise on the banks internal acts and other documents",0,0000
Provide legal assistance on issues related to decisions of governing bodies of the bank,0,0000
Provide legal assistance on the banks international relations,0,0000
Implement corporate secretarys functions,0,0000
Examine the banks credit packages and provide legal expertise,0,0000
Provide legal consultation and legal opinions,0,0000
"Examine recently adopted legal acts, as well as amendments of legal acts in force",0,0000
Participate in new employees' teaching process,0,0000
"University degree in Law, Master's degree",2,1000
4 years of relevant work experience in banking system (preferably with same duties and responsibilities mentioned above),0,0000
"Knowledge of RA Civil, Administrative, Labor legislation",0,0000
"Knowledge in Business law, including strong knowledge in Banking law",0,0000
Excellent interpersonal communication skills,2,0111
Team working skills,0,0000
