,jobrequirements,bias,againstgroup
19264,Runs large projects or a small portfolio of clients/projects independently,0,00000
19265,You will become an expert in the Dynamic Signal platform and services offering.,2,00011
19266,You will build relationships and sell consultatively to VP and C-Level within Fortune 1000 accounts.,2,00011
19267,You will drive complex transactions involving multiple executive level budget holders and decision makers to closure.,2,00011
19268,Develop a strong understanding of key differentiators and the competitive landscape.,2,00011
19269,Act as a leader in our team selling environment. Enterprise Sales is a team sport and each team needs a leader!,2,00011
19270,"Manage pipeline, sales activity and ability to accurately forecast.",2,00011
19271,"7+ years selling SaaS to Human Resources, Marketing and/or IT in large enterprises.",2,00011
19272,Demonstrated sales record of obtaining / exceeding quota.,0,00000
19273,Skilled in conducting presentations to executive level audiences.,2,00101
19274,Experience in navigating and managing the technical and legal phase of each sales cycle and the political nuances of large organizations.,2,00011
19275,Experience as a leader in a team selling environment in pursuit of high value transactions.,0,00000
19276,Adhering to a measured sales process.,0,00000
19277,"Success prospecting, engaging, acquiring enterprise level customers.",0,00000
19278,"Strong interpersonal skills, ability to convey and relate ideas to others.",2,00111
19279,Ability to learn and adapt quickly.,2,00011
19280,Positive and energetic attitude with a willingness to perform and get things done.,2,00011
19281,"A competitive compensation package including salary, commission and equity will be granted to the successful candidate.",2,00011
19282,Catered lunches 4 days a week (the 5th day is reserved for team fun),0,00000
19283,Unlimited drinks and snacks,2,00011
19284,"Competitive Medical, Dental & Vision coverage",2,00001
19285,Unlimited vacation time,0,00000
19286,A thoughtful leadership team that has done this before with great success,0,00000
19287,A playful and diverse team eager to meet you,2,00011
19288,A new MacBook Pro when you start,0,00000
19289,Lead monthly open-to-buy activities for the division. Identify and execute near term actions to achieve sales goals and budgeted inventory EOMs.,2,00011
19290,Identify business trends that warrant analytical research provide framework for teams to investigate.,0,00000
19291,"We're a successful, fast-growing company with an entrepreneurial vibe",0,00000
19292,A technologically and data-driven business,2,00011
19293,Competitive salaries and comprehensive health benefits,2,00011
19294,"We're at the forefront of tech and retail, redefining technology for the next generation",2,00011
19295,We're passionate about our internal and external clients and live/breathe the client experience,2,00011
19296,We get to be creative on a daily basis,0,00000
19297,"A smart, experienced leadership team that wants to do it right and is open to new ideas",2,00011
19298,We believe in autonomy and reward taking initiative,2,00011
19299,"Data driven individual with a curious, entrepreneurial mindset.",0,00000
19300,"Minimum five years of experience in Inventory Management, preferably in e-commerce",0,00000
19301,Proven ability to objectively interpret data and extract actionable insights that drive the business,2,00011
19302,Proficiency in retail math and experience managing a traditional open-to-buy,2,00011
19303,Excellent collaboration and communication skills; comfortable addressing all levels within an organization,2,00011
19304,Strong leadership capabilities and experience successfully managing team of three or more direct reports,2,00011
19305,Flexible and adaptive to changing priorities,2,00011
19306,Strong organizational skills and ability to prioritize workload to meet deadlines,2,00011
19307,Ability to work in a fast paced environment with set deadlines,0,00000
19308,Potential to thrive in a constantly changing work environment,0,00000
19309,Bachelor's degree required,2,01000
19310,A generous discount on all Williams Sonoma Inc. brands through multiple shopping channels,0,00000
19311,A 401(k) plan and other investment opportunities,2,00011
19312,"Paid vacations, holidays and other time-off programs",2,00011
19313,Tax-free commuter benefits,0,00000
19314,"A wellness program that supports your physical, financial and emotional health",2,00011
19315,"In-person and online learning opportunities through WSI University, LearnIt and AcademyX",2,00011
19316,Cross-brand and cross-function career opportunities,2,00011
19317,Quarterly sample sales,0,00000
19318,A business casual work environment,0,00000
19319,A bike share program,0,00000
19320,Time off to volunteer,0,00000
19321,Matching donations to qualifying nonprofit organizations,0,00000
19322,Company-sponsored walks and runs,2,00011
19323,"Healthy, organic options in the cafeteria and an awesome salad bar",2,00011
19324,Discounts on nearby gyms and other local businesses,2,00011
19325,"Follow established procedures to obtain parts, complete the timely return of defective/replaced parts, prepare accurate quotes, invoices, and billing.",2,00011
19326,"Remain knowledgeable of new and emerging technologies, diagnostic, and test procedures.",2,00111
19327,Ability to communicate technical requirements/information into useful application for non-technical buyers.,0,00000
19328,"Shelve, arrange, and categorize product according to specific criteria.",2,00011
19329,"May provide periodic assistance with processing sales transactions involving cash, credit, or financial aid payments.",0,00000
19330,Temporary positions require weekly availability for a short term basis of 90 days or less.,0,00000
19331,"Frequent movement within the store to access various departments, areas, and/or products.",2,00011
